"year","region","sc_name","total_HC_m"
2016,"XI","Genypterus maculatus",0
2016,"XI","Graus nigra",0
2016,"XI","Haliotis discus hannai",0
2016,"XI","Haliotis rufescens",0
2016,"XI","Haliporoides diomedeae",0
2016,"XI","Helicolenus lengerichi",0
2016,"XI","Heterocarpus reedi",0
2016,"XI","Hippoglossina macrops",0
2016,"XI","Homalaspis plana",0
2016,"XI","Isurus oxyrinchus",0
2016,"XI","Lampris guttatus",0
2016,"XI","Lithodes santolla",253
2016,"XI","Loxechinus albus",724
2016,"XI","Macrocystis spp.",0
2016,"XI","Macruronus magellanicus",11160
2016,"XI","Merluccius australis",4422
2016,"XI","Merluccius gayi gayi",0
2016,"XI","Mesodesma donacium",0
2016,"XI","Micropogonias manni",0
2016,"XI","Mollusca",0
2016,"XI","Mulinia edulis",0
2016,"XI","Mustelus mento",0
2016,"XI","Mytilus chilensis",0
2016,"XI","Octopus (vulgaris) mimus",0
2016,"XI","Odontesthes regia",0
2016,"XI","Oncorhynchus kisutch",0
2016,"XI","Oncorhynchus mykiss",0
2016,"XI","Ostrea chilensis",0
2016,"XI","Ovalipes trimaculatus",0
2016,"XI","Paralichthys microps",0
2016,"XI","Paralomis granulosa",0
2016,"XI","Pinguipes chilensis",0
2016,"XI","Pleuroncodes monodon",0
2016,"XI","Prionace glauca",0
2016,"XI","Prolatilus jugularis",0
2016,"XI","Pyura chilensis",0
2016,"XI","Ruvettus pretiosus",0
2016,"XI","Salilota australis",0
2016,"XI","Salmo salar",29522
2016,"XI","Sarda chiliensis",0
2016,"XI","Sardinops sagax",0
2016,"XI","Scomber japonicus",0
2016,"XI","Sebastes capensis",0
2016,"XI","Semele solida",0
2016,"XI","Seriola lalandi",0
2016,"XI","Seriolella caerulea",115
2016,"XI","Seriolella punctata",1184
2016,"XI","Strangomera bentincki",0
2016,"XI","Tagelus dombeii",0
2016,"XI","Taliepus dentatus",0
2016,"XI","Tawera gayi",0
2016,"XI","Thais chocolata",0
2016,"XI","Thunnus albacares",0
2016,"XI","Thyrsites atun",0
2016,"XI","Trachurus murphyi",0
2016,"XI","Trochita trochiformes",0
2016,"XI","Trophon geversianus",0
2016,"XI","Venus antiqua",0
2016,"XI","Xantochorus cassidiformis",0
2016,"XI","Xiphias gladius",0
2016,"XI","Zearaja chilensis",0
2016,"XII","Argobuccinum spp.",0
2016,"XII","Argopecten purpuratus",0
2016,"XII","Athyonidium chilensis",0
2016,"XII","Aulacomya ater",20
2016,"XII","Austromegabalanus psittacus",0
2016,"XII","Brama australis",0
2016,"XII","Callorhinchus callorhynchus",0
2016,"XII","Campylonotus semistriatus",0
2016,"XII","Cancer coronatus",0
2016,"XII","Cancer edwardsi",2
2016,"XII","Cancer porteri",0
2016,"XII","Cancer setosus",0
2016,"XII","Cervimunida johni",0
2016,"XII","Chaceon chilensis",0
2016,"XII","Cheilodactylus variegatus",0
2016,"XII","Chlamys vitrea",1605
2016,"XII","Choromytilus chorus",0
2016,"XII","Chorus giganteus",0
2016,"XII","Cilus gilberti",0
2016,"XII","Concholepas concholepas",10
2016,"XII","Coryphaena hippurus",0
2016,"XII","Crassostrea gigas",0
2016,"XII","Dipturus trachyderma",0
2016,"XII","Dissostichus eleginoides",14
2016,"XII","Dosidicus gigas",0
2016,"XII","Eleginops maclovinus",22
2016,"XII","Engraulis ringens",0
2016,"XII","Ensis macha",588
2016,"XII","Enteroctopus megalocyathus",1
2016,"XII","Ethmidium maculatum",0
2016,"XII","Fissurella cumingi",0
2016,"XII","Fissurella latimarginata",0
2016,"XII","Fissurella maxima",0
2016,"XII","Fissurella picta",0
2016,"XII","Gari solida",0
2016,"XII","Genypterus blacodes",227
2016,"XII","Genypterus chilensis",0
2016,"XII","Genypterus maculatus",0
2016,"XII","Graus nigra",0
2016,"XII","Haliotis discus hannai",0
2016,"XII","Haliotis rufescens",0
2016,"XII","Haliporoides diomedeae",0
2016,"XII","Helicolenus lengerichi",0
2016,"XII","Heterocarpus reedi",0
2016,"XII","Hippoglossina macrops",0
2016,"XII","Homalaspis plana",0
2016,"XII","Isurus oxyrinchus",0
2016,"XII","Lampris guttatus",0
2016,"XII","Lithodes santolla",7966
2016,"XII","Loxechinus albus",20888
2016,"XII","Macrocystis spp.",0
2016,"XII","Macruronus magellanicus",0
2016,"XII","Merluccius australis",34
2016,"XII","Merluccius gayi gayi",0
2016,"XII","Mesodesma donacium",0
2016,"XII","Micropogonias manni",0
2016,"XII","Mollusca",0
2016,"XII","Mulinia edulis",0
2016,"XII","Mustelus mento",0
2016,"XII","Mytilus chilensis",19
2016,"XII","Octopus (vulgaris) mimus",0
2016,"XII","Odontesthes regia",24
2016,"XII","Oncorhynchus kisutch",0
2016,"XII","Oncorhynchus mykiss",28346
2016,"XII","Ostrea chilensis",0
2016,"XII","Ovalipes trimaculatus",0
2016,"XII","Paralichthys microps",0
2016,"XII","Paralomis granulosa",8981
2016,"XII","Pinguipes chilensis",0
2016,"XII","Pleuroncodes monodon",0
2016,"XII","Prionace glauca",0
2016,"XII","Prolatilus jugularis",0
2016,"XII","Pyura chilensis",0
2016,"XII","Ruvettus pretiosus",0
2016,"XII","Salilota australis",4
2016,"XII","Salmo salar",96587
2016,"XII","Sarda chiliensis",0
2016,"XII","Sardinops sagax",0
2016,"XII","Scomber japonicus",0
2016,"XII","Sebastes capensis",0
2016,"XII","Semele solida",0
2016,"XII","Seriola lalandi",0
2016,"XII","Seriolella caerulea",0
2016,"XII","Seriolella punctata",0
2016,"XII","Strangomera bentincki",0
2016,"XII","Tagelus dombeii",0
2016,"XII","Taliepus dentatus",0
2016,"XII","Tawera gayi",0
2016,"XII","Thais chocolata",0
2016,"XII","Thunnus albacares",0
2016,"XII","Thyrsites atun",0
2016,"XII","Trachurus murphyi",0
2016,"XII","Trochita trochiformes",0
2016,"XII","Trophon geversianus",1
2016,"XII","Venus antiqua",20
2016,"XII","Xantochorus cassidiformis",0
2016,"XII","Xiphias gladius",0
2016,"XII","Zearaja chilensis",5
2016,"XIV","Argobuccinum spp.",0
2016,"XIV","Argopecten purpuratus",0
2016,"XIV","Athyonidium chilensis",2
2016,"XIV","Aulacomya ater",0
2016,"XIV","Austromegabalanus psittacus",0
2016,"XIV","Brama australis",8
2016,"XIV","Callorhinchus callorhynchus",0
2016,"XIV","Campylonotus semistriatus",0
2016,"XIV","Cancer coronatus",0
2016,"XIV","Cancer edwardsi",498
2016,"XIV","Cancer porteri",0
2016,"XIV","Cancer setosus",0
2016,"XIV","Cervimunida johni",0
2016,"XIV","Chaceon chilensis",0
2016,"XIV","Cheilodactylus variegatus",0
2016,"XIV","Chlamys vitrea",0
2016,"XIV","Choromytilus chorus",0
2016,"XIV","Chorus giganteus",19
2016,"XIV","Cilus gilberti",0
2016,"XIV","Concholepas concholepas",44
2016,"XIV","Coryphaena hippurus",0
2016,"XIV","Crassostrea gigas",0
2016,"XIV","Dipturus trachyderma",1
2016,"XIV","Dissostichus eleginoides",1
2016,"XIV","Dosidicus gigas",48
2016,"XIV","Eleginops maclovinus",25
2016,"XIV","Engraulis ringens",0
2016,"XIV","Ensis macha",19
2016,"XIV","Enteroctopus megalocyathus",0
2016,"XIV","Ethmidium maculatum",0
2016,"XIV","Fissurella cumingi",1
2016,"XIV","Fissurella latimarginata",25
2016,"XIV","Fissurella maxima",0
2016,"XIV","Fissurella picta",1
2016,"XIV","Gari solida",0
2016,"XIV","Genypterus blacodes",0
2016,"XIV","Genypterus chilensis",0
2016,"XIV","Genypterus maculatus",0
2016,"XIV","Graus nigra",0
2016,"XIV","Haliotis discus hannai",0
2016,"XIV","Haliotis rufescens",0
2016,"XIV","Haliporoides diomedeae",0
2016,"XIV","Helicolenus lengerichi",0
2016,"XIV","Heterocarpus reedi",0
2016,"XIV","Hippoglossina macrops",0
2016,"XIV","Homalaspis plana",0
2016,"XIV","Isurus oxyrinchus",0
2016,"XIV","Lampris guttatus",0
2016,"XIV","Lithodes santolla",768
2016,"XIV","Loxechinus albus",0
2016,"XIV","Macrocystis spp.",0
2016,"XIV","Macruronus magellanicus",0
2016,"XIV","Merluccius australis",4
2016,"XIV","Merluccius gayi gayi",0
2016,"XIV","Mesodesma donacium",0
2016,"XIV","Micropogonias manni",0
2016,"XIV","Mollusca",0
2016,"XIV","Mulinia edulis",0
2016,"XIV","Mustelus mento",0
2016,"XIV","Mytilus chilensis",0
2016,"XIV","Octopus (vulgaris) mimus",0
2016,"XIV","Odontesthes regia",9
2016,"XIV","Oncorhynchus kisutch",0
2016,"XIV","Oncorhynchus mykiss",4211
2016,"XIV","Ostrea chilensis",0
2016,"XIV","Ovalipes trimaculatus",0
2016,"XIV","Paralichthys microps",0
2016,"XIV","Paralomis granulosa",0
2016,"XIV","Pinguipes chilensis",0
2016,"XIV","Pleuroncodes monodon",0
2016,"XIV","Prionace glauca",0
2016,"XIV","Prolatilus jugularis",0
2016,"XIV","Pyura chilensis",0
2016,"XIV","Ruvettus pretiosus",0
2016,"XIV","Salilota australis",0
2016,"XIV","Salmo salar",0
2016,"XIV","Sarda chiliensis",0
2016,"XIV","Sardinops sagax",0
2016,"XIV","Scomber japonicus",0
2016,"XIV","Sebastes capensis",0
2016,"XIV","Semele solida",0
2016,"XIV","Seriola lalandi",0
2016,"XIV","Seriolella caerulea",0
2016,"XIV","Seriolella punctata",0
2016,"XIV","Strangomera bentincki",0
2016,"XIV","Tagelus dombeii",105
2016,"XIV","Taliepus dentatus",0
2016,"XIV","Tawera gayi",0
2016,"XIV","Thais chocolata",0
2016,"XIV","Thunnus albacares",0
2016,"XIV","Thyrsites atun",31
2016,"XIV","Trachurus murphyi",0
2016,"XIV","Trochita trochiformes",0
2016,"XIV","Trophon geversianus",0
2016,"XIV","Venus antiqua",0
2016,"XIV","Xantochorus cassidiformis",0
2016,"XIV","Xiphias gladius",25
2016,"XIV","Zearaja chilensis",11
2016,"XV","Argobuccinum spp.",0
2016,"XV","Argopecten purpuratus",0
2016,"XV","Athyonidium chilensis",0
2016,"XV","Aulacomya ater",0
2016,"XV","Austromegabalanus psittacus",0
2016,"XV","Brama australis",0
2016,"XV","Callorhinchus callorhynchus",0
2016,"XV","Campylonotus semistriatus",0
2016,"XV","Cancer coronatus",0
2016,"XV","Cancer edwardsi",0
2016,"XV","Cancer porteri",0
2016,"XV","Cancer setosus",0
2016,"XV","Cervimunida johni",0
2016,"XV","Chaceon chilensis",0
2016,"XV","Cheilodactylus variegatus",0
2016,"XV","Chlamys vitrea",0
2016,"XV","Choromytilus chorus",0
2016,"XV","Chorus giganteus",0
2016,"XV","Cilus gilberti",0
2016,"XV","Concholepas concholepas",0
2016,"XV","Coryphaena hippurus",0
2016,"XV","Crassostrea gigas",0
2016,"XV","Dipturus trachyderma",0
2016,"XV","Dissostichus eleginoides",0
2016,"XV","Dosidicus gigas",0
2016,"XV","Eleginops maclovinus",0
2016,"XV","Engraulis ringens",0
2016,"XV","Ensis macha",0
2016,"XV","Enteroctopus megalocyathus",0
2016,"XV","Ethmidium maculatum",0
2016,"XV","Fissurella cumingi",0
2016,"XV","Fissurella latimarginata",0
2016,"XV","Fissurella maxima",0
2016,"XV","Fissurella picta",0
2016,"XV","Gari solida",0
2016,"XV","Genypterus blacodes",0
2016,"XV","Genypterus chilensis",0
2016,"XV","Genypterus maculatus",0
2016,"XV","Graus nigra",0
2016,"XV","Haliotis discus hannai",0
2016,"XV","Haliotis rufescens",0
2016,"XV","Haliporoides diomedeae",0
2016,"XV","Helicolenus lengerichi",0
2016,"XV","Heterocarpus reedi",0
2016,"XV","Hippoglossina macrops",0
2016,"XV","Homalaspis plana",0
2016,"XV","Isurus oxyrinchus",0
2016,"XV","Lampris guttatus",0
2016,"XV","Lithodes santolla",0
2016,"XV","Loxechinus albus",0
2016,"XV","Macrocystis spp.",0
2016,"XV","Macruronus magellanicus",0
2016,"XV","Merluccius australis",0
2016,"XV","Merluccius gayi gayi",0
2016,"XV","Mesodesma donacium",0
2016,"XV","Micropogonias manni",0
2016,"XV","Mollusca",0
2016,"XV","Mulinia edulis",0
2016,"XV","Mustelus mento",0
2016,"XV","Mytilus chilensis",0
2016,"XV","Octopus (vulgaris) mimus",0
2016,"XV","Odontesthes regia",0
2016,"XV","Oncorhynchus kisutch",0
2016,"XV","Oncorhynchus mykiss",0
2016,"XV","Ostrea chilensis",0
2016,"XV","Ovalipes trimaculatus",0
2016,"XV","Paralichthys microps",0
2016,"XV","Paralomis granulosa",0
2016,"XV","Pinguipes chilensis",0
2016,"XV","Pleuroncodes monodon",0
2016,"XV","Prionace glauca",0
2016,"XV","Prolatilus jugularis",0
2016,"XV","Pyura chilensis",0
2016,"XV","Ruvettus pretiosus",0
2016,"XV","Salilota australis",0
2016,"XV","Salmo salar",0
2016,"XV","Sarda chiliensis",0
2016,"XV","Sardinops sagax",0
2016,"XV","Scomber japonicus",0
2016,"XV","Sebastes capensis",0
2016,"XV","Semele solida",0
2016,"XV","Seriola lalandi",0
2016,"XV","Seriolella caerulea",0
2016,"XV","Seriolella punctata",0
2016,"XV","Strangomera bentincki",0
2016,"XV","Tagelus dombeii",0
2016,"XV","Taliepus dentatus",0
2016,"XV","Tawera gayi",0
2016,"XV","Thais chocolata",0
2016,"XV","Thunnus albacares",0
2016,"XV","Thyrsites atun",0
2016,"XV","Trachurus murphyi",0
2016,"XV","Trochita trochiformes",0
2016,"XV","Trophon geversianus",0
2016,"XV","Venus antiqua",0
2016,"XV","Xantochorus cassidiformis",0
2016,"XV","Xiphias gladius",0
2016,"XV","Zearaja chilensis",0
2017,"I","Argobuccinum spp.",0
2017,"I","Argopecten purpuratus",0
2017,"I","Athyonidium chilensis",0
2017,"I","Aulacomya ater",0
2017,"I","Austromegabalanus psittacus",0
2017,"I","Brama australis",0
2017,"I","Callorhinchus callorhynchus",0
2017,"I","Cancer edwardsi",0
2017,"I","Cancer porteri",0
2017,"I","Cervimunida johni",0
2017,"I","Chlamys vitrea",0
2017,"I","Choromytilus chorus",0
2017,"I","Chorus giganteus",0
2017,"I","Cilus gilberti",0
2017,"I","Concholepas concholepas",0
2017,"I","Coryphaena hippurus",5
2017,"I","Crassostrea gigas",0
2017,"I","Dissostichus eleginoides",0
2017,"I","Dosidicus gigas",0
2017,"I","Eleginops maclovinus",0
2017,"I","Engraulis ringens",19
2017,"I","Ensis macha",0
2017,"I","Enteroctopus megalocyathus",0
2017,"I","Fissurella costata",0
2017,"I","Fissurella latimarginata",0
2017,"I","Fissurella maxima",0
2017,"I","Gari solida",0
2017,"I","Genypterus blacodes",0
2017,"I","Genypterus chilensis",0
2017,"I","Genypterus maculatus",0
2017,"I","Haliotis discus hannai",0
2017,"I","Haliotis rufescens",0
2017,"I","Helicolenus lengerichi",0
2017,"I","Heterocarpus reedi",0
2017,"I","Isurus oxyrinchus",0
2017,"I","Lamna nasus",2
2017,"I","Lithodes santolla",0
2017,"I","Loxechinus albus",147
2017,"I","Macruronus magellanicus",0
2017,"I","Merluccius australis",0
2017,"I","Merluccius gayi gayi",0
2017,"I","Mesodesma donacium",0
2017,"I","Micropogonias manni",0
2017,"I","Mulinia edulis",0
2017,"I","Mustelus mento",0
2017,"I","Mytilus chilensis",0
2017,"I","Octopus (vulgaris) mimus",8
2017,"I","Odontesthes regia",0
2017,"I","Oncorhynchus kisutch",0
2017,"I","Oncorhynchus mykiss",0
2017,"I","Ostrea chilensis",0
2017,"I","Paralichthys spp.",0
2017,"I","Paralomis granulosa",0
2017,"I","Pleuroncodes monodon",0
2017,"I","Prionace glauca",0
2017,"I","Prolatilus jugularis",0
2017,"I","Pyura chilensis",0
2017,"I","Salmo salar",0
2017,"I","Scomber japonicus",139
2017,"I","Semele solida",0
2017,"I","Seriola lalandi",6
2017,"I","Seriolella caerulea",0
2017,"I","Seriolella punctata",0
2017,"I","Strangomera bentincki",0
2017,"I","Tagelus dombeii",0
2017,"I","Taliepus dentatus",0
2017,"I","Thais chocolata",195
2017,"I","Thunnus albacares",0
2017,"I","Thyrsites atun",0
2017,"I","Trachurus murphyi",140
2017,"I","Venus antiqua",0
2017,"I","Xiphias gladius",1
2017,"II","Argobuccinum spp.",0
2017,"II","Argopecten purpuratus",0
2017,"II","Athyonidium chilensis",0
2017,"II","Aulacomya ater",0
2017,"II","Austromegabalanus psittacus",0
2017,"II","Brama australis",0
2017,"II","Callorhinchus callorhynchus",0
2017,"II","Cancer edwardsi",0
2017,"II","Cancer porteri",0
2017,"II","Cervimunida johni",0
2017,"II","Chlamys vitrea",0
2017,"II","Choromytilus chorus",0
2017,"II","Chorus giganteus",0
2017,"II","Cilus gilberti",0
2017,"II","Concholepas concholepas",0
2017,"II","Coryphaena hippurus",0
2017,"II","Crassostrea gigas",0
2017,"II","Dissostichus eleginoides",0
2017,"II","Dosidicus gigas",0
2017,"II","Eleginops maclovinus",0
2017,"II","Engraulis ringens",0
2017,"II","Ensis macha",0
2017,"II","Enteroctopus megalocyathus",0
2017,"II","Fissurella costata",0
2017,"II","Fissurella latimarginata",96
2017,"II","Fissurella maxima",0
2017,"II","Gari solida",0
2017,"II","Genypterus blacodes",0
2017,"II","Genypterus chilensis",0
2017,"II","Genypterus maculatus",0
2017,"II","Haliotis discus hannai",0
2017,"II","Haliotis rufescens",0
2017,"II","Helicolenus lengerichi",0
2017,"II","Heterocarpus reedi",0
2017,"II","Isurus oxyrinchus",0
2017,"II","Lamna nasus",0
2017,"II","Lithodes santolla",0
2017,"II","Loxechinus albus",10
2017,"II","Macruronus magellanicus",0
2017,"II","Merluccius australis",0
2017,"II","Merluccius gayi gayi",0
2017,"II","Mesodesma donacium",0
2017,"II","Micropogonias manni",0
2017,"II","Mulinia edulis",0
2017,"II","Mustelus mento",0
2017,"II","Mytilus chilensis",0
2017,"II","Octopus (vulgaris) mimus",0
2017,"II","Odontesthes regia",0
2017,"II","Oncorhynchus kisutch",0
2017,"II","Oncorhynchus mykiss",0
2017,"II","Ostrea chilensis",0
2017,"II","Paralichthys spp.",0
2017,"II","Paralomis granulosa",0
2017,"II","Pleuroncodes monodon",0
2017,"II","Prionace glauca",0
2017,"II","Prolatilus jugularis",0
2017,"II","Pyura chilensis",0
2017,"II","Salmo salar",0
2017,"II","Scomber japonicus",0
2017,"II","Semele solida",0
2017,"II","Seriola lalandi",0
2017,"II","Seriolella caerulea",0
2017,"II","Seriolella punctata",0
2017,"II","Strangomera bentincki",0
2017,"II","Tagelus dombeii",0
2017,"II","Taliepus dentatus",0
2017,"II","Thais chocolata",0
2017,"II","Thunnus albacares",0
2017,"II","Thyrsites atun",0
2017,"II","Trachurus murphyi",0
2017,"II","Venus antiqua",0
2017,"II","Xiphias gladius",0
2017,"III","Argobuccinum spp.",0
2017,"III","Argopecten purpuratus",0
2017,"III","Athyonidium chilensis",0
2017,"III","Aulacomya ater",0
2017,"III","Austromegabalanus psittacus",0
2017,"III","Brama australis",0
2017,"III","Callorhinchus callorhynchus",0
2017,"III","Cancer edwardsi",0
2017,"III","Cancer porteri",0
2017,"III","Cervimunida johni",0
2017,"III","Chlamys vitrea",0
2017,"III","Choromytilus chorus",0
2017,"III","Chorus giganteus",0
2017,"III","Cilus gilberti",0
2017,"III","Concholepas concholepas",1
2017,"III","Coryphaena hippurus",25
2017,"III","Crassostrea gigas",0
2017,"III","Dissostichus eleginoides",0
2017,"III","Dosidicus gigas",0
2017,"III","Eleginops maclovinus",0
2017,"III","Engraulis ringens",0
2017,"III","Ensis macha",0
2017,"III","Enteroctopus megalocyathus",0
2017,"III","Fissurella costata",1
2017,"III","Fissurella latimarginata",91
2017,"III","Fissurella maxima",0
2017,"III","Gari solida",0
2017,"III","Genypterus blacodes",0
2017,"III","Genypterus chilensis",0
2017,"III","Genypterus maculatus",0
2017,"III","Haliotis discus hannai",5
2017,"III","Haliotis rufescens",15
2017,"III","Helicolenus lengerichi",0
2017,"III","Heterocarpus reedi",0
2017,"III","Isurus oxyrinchus",0
2017,"III","Lamna nasus",0
2017,"III","Lithodes santolla",0
2017,"III","Loxechinus albus",299
2017,"III","Macruronus magellanicus",0
2017,"III","Merluccius australis",0
2017,"III","Merluccius gayi gayi",0
2017,"III","Mesodesma donacium",0
2017,"III","Micropogonias manni",0
2017,"III","Mulinia edulis",0
2017,"III","Mustelus mento",0
2017,"III","Mytilus chilensis",0
2017,"III","Octopus (vulgaris) mimus",0
2017,"III","Odontesthes regia",0
2017,"III","Oncorhynchus kisutch",0
2017,"III","Oncorhynchus mykiss",0
2017,"III","Ostrea chilensis",0
2017,"III","Paralichthys spp.",0
2017,"III","Paralomis granulosa",0
2017,"III","Pleuroncodes monodon",0
2017,"III","Prionace glauca",0
2017,"III","Prolatilus jugularis",0
2017,"III","Pyura chilensis",0
2017,"III","Salmo salar",0
2017,"III","Scomber japonicus",0
2017,"III","Semele solida",0
2017,"III","Seriola lalandi",0
2017,"III","Seriolella caerulea",0
2017,"III","Seriolella punctata",0
2017,"III","Strangomera bentincki",0
2017,"III","Tagelus dombeii",0
2017,"III","Taliepus dentatus",0
2017,"III","Thais chocolata",0
2017,"III","Thunnus albacares",0
2017,"III","Thyrsites atun",0
2017,"III","Trachurus murphyi",0
2017,"III","Venus antiqua",0
2017,"III","Xiphias gladius",47
2017,"IV","Argobuccinum spp.",0
2017,"IV","Argopecten purpuratus",279
2017,"IV","Athyonidium chilensis",0
2017,"IV","Aulacomya ater",0
2017,"IV","Austromegabalanus psittacus",0
2017,"IV","Brama australis",9
2017,"IV","Callorhinchus callorhynchus",0
2017,"IV","Cancer edwardsi",0
2017,"IV","Cancer porteri",0
2017,"IV","Cervimunida johni",562
2017,"IV","Chlamys vitrea",0
2017,"IV","Choromytilus chorus",0
2017,"IV","Chorus giganteus",0
2017,"IV","Cilus gilberti",0
2017,"IV","Concholepas concholepas",254
2017,"IV","Coryphaena hippurus",0
2017,"IV","Crassostrea gigas",0
2017,"IV","Dissostichus eleginoides",0
2017,"IV","Dosidicus gigas",3850
2017,"IV","Eleginops maclovinus",0
2017,"IV","Engraulis ringens",0
2017,"IV","Ensis macha",0
2017,"IV","Enteroctopus megalocyathus",0
2017,"IV","Fissurella costata",0
2017,"IV","Fissurella latimarginata",18
2017,"IV","Fissurella maxima",17
2017,"IV","Gari solida",2
2017,"IV","Genypterus blacodes",0
2017,"IV","Genypterus chilensis",0
2017,"IV","Genypterus maculatus",0
2017,"IV","Haliotis discus hannai",0
2017,"IV","Haliotis rufescens",190
2017,"IV","Helicolenus lengerichi",0
2017,"IV","Heterocarpus reedi",242
2017,"IV","Isurus oxyrinchus",61
2017,"IV","Lamna nasus",6
2017,"IV","Lithodes santolla",0
2017,"IV","Loxechinus albus",20
2017,"IV","Macruronus magellanicus",0
2017,"IV","Merluccius australis",0
2017,"IV","Merluccius gayi gayi",0
2017,"IV","Mesodesma donacium",78
2017,"IV","Micropogonias manni",0
2017,"IV","Mulinia edulis",0
2017,"IV","Mustelus mento",0
2017,"IV","Mytilus chilensis",0
2017,"IV","Octopus (vulgaris) mimus",0
2017,"IV","Odontesthes regia",0
2017,"IV","Oncorhynchus kisutch",0
2017,"IV","Oncorhynchus mykiss",0
2017,"IV","Ostrea chilensis",0
2017,"IV","Paralichthys spp.",0
2017,"IV","Paralomis granulosa",0
2017,"IV","Pleuroncodes monodon",167
2017,"IV","Prionace glauca",29
2017,"IV","Prolatilus jugularis",0
2017,"IV","Pyura chilensis",1
2017,"IV","Salmo salar",0
2017,"IV","Scomber japonicus",777
2017,"IV","Semele solida",0
2017,"IV","Seriola lalandi",5
2017,"IV","Seriolella caerulea",0
2017,"IV","Seriolella punctata",0
2017,"IV","Strangomera bentincki",0
2017,"IV","Tagelus dombeii",0
2017,"IV","Taliepus dentatus",0
2017,"IV","Thais chocolata",13
2017,"IV","Thunnus albacares",0
2017,"IV","Thyrsites atun",0
2017,"IV","Trachurus murphyi",6309
2017,"IV","Venus antiqua",0
2017,"IV","Xiphias gladius",1005
2017,"IX","Argobuccinum spp.",0
2017,"IX","Argopecten purpuratus",0
2017,"IX","Athyonidium chilensis",0
2017,"IX","Aulacomya ater",0
2017,"IX","Austromegabalanus psittacus",0
2017,"IX","Brama australis",0
2017,"IX","Callorhinchus callorhynchus",0
2017,"IX","Cancer edwardsi",0
2017,"IX","Cancer porteri",0
2017,"IX","Cervimunida johni",0
2017,"IX","Chlamys vitrea",0
2017,"IX","Choromytilus chorus",0
2017,"IX","Chorus giganteus",0
2017,"IX","Cilus gilberti",0
2017,"IX","Concholepas concholepas",0
2017,"IX","Coryphaena hippurus",0
2017,"IX","Crassostrea gigas",0
2017,"IX","Dissostichus eleginoides",0
2017,"IX","Dosidicus gigas",28
2017,"IX","Eleginops maclovinus",0
2017,"IX","Engraulis ringens",0
2017,"IX","Ensis macha",0
2017,"IX","Enteroctopus megalocyathus",0
2017,"IX","Fissurella costata",0
2017,"IX","Fissurella latimarginata",0
2017,"IX","Fissurella maxima",0
2017,"IX","Gari solida",0
2017,"IX","Genypterus blacodes",0
2017,"IX","Genypterus chilensis",0
2017,"IX","Genypterus maculatus",0
2017,"IX","Haliotis discus hannai",0
2017,"IX","Haliotis rufescens",0
2017,"IX","Helicolenus lengerichi",0
2017,"IX","Heterocarpus reedi",0
2017,"IX","Isurus oxyrinchus",0
2017,"IX","Lamna nasus",0
2017,"IX","Lithodes santolla",0
2017,"IX","Loxechinus albus",0
2017,"IX","Macruronus magellanicus",0
2017,"IX","Merluccius australis",0
2017,"IX","Merluccius gayi gayi",0
2017,"IX","Mesodesma donacium",0
2017,"IX","Micropogonias manni",0
2017,"IX","Mulinia edulis",0
2017,"IX","Mustelus mento",0
2017,"IX","Mytilus chilensis",0
2017,"IX","Octopus (vulgaris) mimus",0
2017,"IX","Odontesthes regia",0
2017,"IX","Oncorhynchus kisutch",1
2017,"IX","Oncorhynchus mykiss",12
2017,"IX","Ostrea chilensis",0
2017,"IX","Paralichthys spp.",0
2017,"IX","Paralomis granulosa",0
2017,"IX","Pleuroncodes monodon",0
2017,"IX","Prionace glauca",0
2017,"IX","Prolatilus jugularis",0
2017,"IX","Pyura chilensis",0
2017,"IX","Salmo salar",0
2017,"IX","Scomber japonicus",0
2017,"IX","Semele solida",0
2017,"IX","Seriola lalandi",0
2017,"IX","Seriolella caerulea",0
2017,"IX","Seriolella punctata",0
2017,"IX","Strangomera bentincki",0
2017,"IX","Tagelus dombeii",0
2017,"IX","Taliepus dentatus",0
2017,"IX","Thais chocolata",0
2017,"IX","Thunnus albacares",0
2017,"IX","Thyrsites atun",0
2017,"IX","Trachurus murphyi",0
2017,"IX","Venus antiqua",0
2017,"IX","Xiphias gladius",0
2017,"RM","Argobuccinum spp.",0
2017,"RM","Argopecten purpuratus",0
2017,"RM","Athyonidium chilensis",0
2017,"RM","Aulacomya ater",0
2017,"RM","Austromegabalanus psittacus",0
2017,"RM","Brama australis",484
2017,"RM","Callorhinchus callorhynchus",38
2017,"RM","Cancer edwardsi",0
2017,"RM","Cancer porteri",0
2017,"RM","Cervimunida johni",0
2017,"RM","Chlamys vitrea",0
2017,"RM","Choromytilus chorus",0
2017,"RM","Chorus giganteus",0
2017,"RM","Cilus gilberti",6
2017,"RM","Concholepas concholepas",7
2017,"RM","Coryphaena hippurus",0
2017,"RM","Crassostrea gigas",0
2017,"RM","Dissostichus eleginoides",0
2017,"RM","Dosidicus gigas",0
2017,"RM","Eleginops maclovinus",0
2017,"RM","Engraulis ringens",0
2017,"RM","Ensis macha",0
2017,"RM","Enteroctopus megalocyathus",0
2017,"RM","Fissurella costata",0
2017,"RM","Fissurella latimarginata",0
2017,"RM","Fissurella maxima",0
2017,"RM","Gari solida",0
2017,"RM","Genypterus blacodes",0
2017,"RM","Genypterus chilensis",1
2017,"RM","Genypterus maculatus",1
2017,"RM","Haliotis discus hannai",0
