PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2007,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,ESPECIE,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2007,Octubre,XII,536,Pto. Natales,244,Merluza del sur,"1,150,000",,5.000,L,BN,PP
2007,Octubre,I,536,Pto. Natales,228,Congrio dorado,"1,000,000",,0.900,L,BN,PP
2007,Octubre,XII,536,Pto. Natales,616,Centolla,"2,700,000",,21.000,L,BN,PP
2007,Octubre,XII,536,Pto. Natales,244,Merluza del sur,"1,150,000",,4.000,L,BN,PP
2007,Octubre,XII,536,Pto. Natales,616,Centolla,"2,700,000",,14.000,L,BN,PP
2007,Octubre,XII,536,Pto. Natales,430,Chorito,"80,000",,7.000,L,BN,CHD
2007,Octubre,XII,536,Pto. Natales,270,Robalo,"1,000,000",,0.100,B,BN,CHD
2007,Noviembre,I,2,Arica,221,Cabrilla común,"720,000",,0.063,B,BN,CHD
2007,Noviembre,I,2,Arica,219,Cabinza,"500,000",,0.100,B,BN,CHD
2007,Noviembre,I,2,Arica,272,Roncacho,"500,000",,0.075,B,BN,CHD
2007,Noviembre,I,2,Arica,291,Vilagay,"600,000",,0.112,B,BN,CHD
2007,Noviembre,I,2,Arica,820,Piure,"133,000",,0.600,B,BN,CHD
2007,Noviembre,I,2,Arica,450,Lapa,"600,000",,0.052,B,BN,CHD
2007,Noviembre,I,2,Arica,640,Jaiba,"750,000",,0.060,B,BN,CHD
2007,Noviembre,I,2,Arica,221,Cabrilla común,"720,000",,0.088,B,BN,CHD
2007,Noviembre,I,2,Arica,272,Roncacho,"400,000",,0.110,B,BN,CHD
2007,Noviembre,I,2,Arica,230,Corvina,"2,000,000",,0.130,B,BN,CHD
2007,Noviembre,I,2,Arica,291,Vilagay,"600,000",,0.075,B,BN,CHD
2007,Noviembre,I,2,Arica,820,Piure,"133,000",,0.900,B,BN,CHD
2007,Noviembre,I,2,Arica,450,Lapa,"600,000",,0.045,B,BN,CHD
2007,Noviembre,I,2,Arica,640,Jaiba,"750,000",,0.070,B,BN,CHD
2007,Noviembre,I,8,Riquelme,226,Cojinoba del norte,"2,000,000",,0.350,B,BN,CHD
2007,Noviembre,I,8,Riquelme,284,Tiburón o marrajo,"2,000,000",,0.400,B,BN,CHD
2007,Noviembre,I,8,Riquelme,221,Cabrilla común,"1,500,000",,0.300,B,BN,CHD
2007,Noviembre,I,8,Riquelme,229,Congrio negro,"1,800,000",,0.450,B,BN,CHD
2007,Noviembre,I,8,Riquelme,219,Cabinza,"1,000,000",,0.060,B,BN,CHD
2007,Noviembre,I,8,Riquelme,260,Pejerrey de mar,"1,500,000",,0.120,B,BN,CHD
2007,Noviembre,I,8,Riquelme,450,Lapa,"800,000",,0.060,B,BN,CHD
2007,Noviembre,I,8,Riquelme,284,Tiburón o marrajo,"2,000,000",,0.600,B,BN,CHD
2007,Noviembre,I,8,Riquelme,266,Albacora o pez espada,"3,500,000",,0.040,B,BN,CHD
2007,Noviembre,I,8,Riquelme,230,Corvina,"2,000,000",,0.060,B,BN,CHD
2007,Noviembre,I,8,Riquelme,221,Cabrilla común,"1,500,000",,0.080,B,BN,CHD
2007,Noviembre,I,8,Riquelme,229,Congrio negro,"1,800,000",,0.090,B,BN,CHD
2007,Noviembre,I,8,Riquelme,260,Pejerrey de mar,"1,500,000",,0.060,B,BN,CHD
2007,Noviembre,I,8,Riquelme,450,Lapa,"800,000",,0.060,B,BN,CHD
2007,Noviembre,I,10,Cavancha,226,Cojinoba del norte,"1,200,000",,0.300,B,BN,CHD
2007,Noviembre,I,10,Cavancha,230,Corvina,"1,200,000",,0.010,B,BN,CHD
2007,Noviembre,I,10,Cavancha,284,Tiburón o marrajo,"1,400,000",,0.600,B,BN,CHD
2007,Noviembre,I,10,Cavancha,230,Corvina,"1,200,000",,0.100,B,BN,CHD
2007,Noviembre,I,10,Cavancha,226,Cojinoba del norte,"1,200,000",,1.050,B,BN,CHD
2007,Noviembre,I,10,Cavancha,214,Bonito,"1,000,000",,0.030,B,BN,CHD
2007,Noviembre,II,60,Mejillones,406,Almeja,"500,000",,0.010,B,BN,CHD
2007,Noviembre,II,60,Mejillones,450,Lapa,"1,500,000",,0.010,B,BN,CHD
2007,Noviembre,II,60,Mejillones,425,Cholga,"500,000",,0.010,B,BN,CHD
2007,Noviembre,II,60,Mejillones,425,Cholga,"500,000",,0.010,B,BN,CHD
2007,Noviembre,II,60,Mejillones,406,Almeja,"500,000",,0.010,B,BN,CHD
2007,Noviembre,II,60,Mejillones,450,Lapa,"1,500,000",,0.010,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,234,Jurel,"1,000,000",,0.090,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,435,Choro,"320,000",,0.700,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,406,Almeja,"500,000",,0.150,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,450,Lapa,"1,500,000",,0.050,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,435,Choro,"320,000",,0.700,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,406,Almeja,"500,000",,0.150,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,450,Lapa,"1,500,000",,0.060,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,229,Congrio negro,"2,500,000",,0.020,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,234,Jurel,"2,500,000",,0.500,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,262,Pejeperro,"2,500,000",,0.045,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,285,Tomoyo,"1,500,000",,0.040,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,220,Cabrilla,"2,500,000",,0.130,B,BN,CHD
2007,Noviembre,II,50,Antofagasta,218,Caballa,"1,000,000",,0.030,B,BN,CHD
2007,Noviembre,II,56,Taltal,220,Cabrilla,"900,000",,0.070,B,BN,CHD
2007,Noviembre,II,56,Taltal,145,Huiro,"70,000",,13.000,O,BN,PP
2007,Noviembre,II,56,Taltal,226,Cojinoba del norte,"1,200,000",,0.080,B,BN,CHD
2007,Noviembre,II,56,Taltal,231,Dorado,"1,200,000",,0.015,B,BN,CHD
2007,Noviembre,II,56,Taltal,227,Congrio colorado,"1,600,000",,0.080,B,BN,CHD
2007,Noviembre,II,56,Taltal,236,Lenguado,"1,500,000",,0.004,B,BN,CHD
2007,Noviembre,II,56,Taltal,252,Vieja o mulata,"1,500,000",,0.046,B,BN,CHD
2007,Noviembre,II,56,Taltal,145,Huiro,"70,000",,4.000,O,BN,PP
2007,Noviembre,II,56,Taltal,226,Cojinoba del norte,"1,400,000",,0.012,B,BN,CHD
2007,Noviembre,III,38,Huachan,450,Lapa,"600,000",,0.055,B,BN,PP
2007,Noviembre,III,38,Huachan,406,Almeja,"250,000",,0.085,B,BN,CHD
2007,Noviembre,III,38,Huachan,425,Cholga,"250,000",,0.060,B,BN,CHD
2007,Noviembre,III,38,Huachan,229,Congrio negro,"1,500,000",,0.018,B,BN,CHD
2007,Noviembre,III,78,Huasco,242,Merluza común,"480,000",,0.810,L,BN,CHD
2007,Noviembre,III,78,Huasco,632,Langostino amarillo,"666,000",,32.139,L,BN,PP
2007,Noviembre,III,78,Huasco,612,Camaron nailon,"763,000",,8.132,L,BN,PP
2007,Noviembre,III,78,Huasco,227,Congrio colorado,"2,000,000",,0.060,B,BN,CHD
2007,Noviembre,III,78,Huasco,229,Congrio negro,"1,000,000",,0.020,B,BN,CHD
2007,Noviembre,III,78,Huasco,242,Merluza común,"480,000",,0.378,L,BN,CHD
2007,Noviembre,III,78,Huasco,632,Langostino amarillo,"666,000",,41.895,L,BN,PP
2007,Noviembre,III,78,Huasco,236,Lenguado,"3,000,000",,0.050,L,BN,CHD
2007,Noviembre,III,78,Huasco,286,Tollo,"1,000,000",,0.050,B,BN,CHD
2007,Noviembre,III,78,Huasco,234,Jurel,"140,000",,16.082,B,BN,PP
2007,Noviembre,IV,122,Coquimbo,612,Camaron nailon,"512,500",,0.165,L,BN,PP
2007,Noviembre,IV,122,Coquimbo,632,Langostino amarillo,"375,000",,1.305,L,BN,PP
2007,Noviembre,IV,122,Coquimbo,636,Langostino colorado ,"375,000",,4.133,L,BN,PP
2007,Noviembre,V,230,San Antonio,242,Merluza común,"600,000",,0.100,B,BN,CHD
2007,Noviembre,V,230,San Antonio,242,Merluza común,"1,000,000",,0.050,B,BN,CHD
2007,Noviembre,V,230,San Antonio,242,Merluza común,"1,000,000",,0.300,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,656,Jaiba panchote,"600,000",,0.065,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,408,Tumbao,"1,000,000",,0.006,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,242,Merluza común,"1,700,000",,0.025,B,,CHD
2007,Noviembre,VIII,324,Talcahuano,234,Jurel,"850,000",,0.040,B,,CHD
2007,Noviembre,VIII,324,Talcahuano,110,Cochayuyo,"800,000",,0.008,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,820,Piure,"600,000",,0.006,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,406,Almeja,"800,000",,0.060,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,420,Caracol trumulco,"500,000",,0.020,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,465,Navajuela,"600,000",,0.100,B,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,274,Reineta,"2,000,000",,0.040,L,BN,CHD
2007,Noviembre,VIII,324,Talcahuano,820,Piure,"500,000",,0.120,B,BN,CHD
2007,Noviembre,VIII,374,Lebu,228,Congrio dorado,"1,100,000",,8.350,L,BN,PP
2007,Noviembre,VIII,374,Lebu,228,Congrio dorado,"1,100,000",,9.253,L,BN,PP
2007,Noviembre,VIII,374,Lebu,217,Bacalao de profundidad,"1,500,000",,1.302,L,BN,PP
2007,Noviembre,VIII,374,Lebu,228,Congrio dorado,"1,100,000",,9.253,L,BN,PP
2007,Noviembre,VIII,374,Lebu,217,Bacalao de profundidad,"1,500,000",,1.302,L,BN,PP
2007,Noviembre,VIII,310,Tomé,820,Piure,"300,000",,1.800,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,229,Congrio negro,"1,800,000",,0.200,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,282,Sierra,"900,000",,0.400,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,258,Pejegallo,"1,200,000",,0.600,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,820,Piure,"300,000",,0.400,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,653,Jaiba peluda,"500,000",,0.900,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,282,Sierra,"1,200,000",,0.100,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,258,Pejegallo,"1,600,000",,0.300,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,820,Piure,"300,000",,0.400,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,653,Jaiba peluda,"500,000",,0.900,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,282,Sierra,"1,200,000",,0.100,B,BN,CHD
2007,Noviembre,VIII,310,Tomé,258,Pejegallo,"1,600,000",,0.300,B,BN,CHD
2007,Noviembre,VIII,306,Coliumo,130,Pelillo,"400,000",,0.160,,,PP
2007,Noviembre,VIII,306,Coliumo,110,Cochayuyo,"200,000",,0.115,,,PP
2007,Noviembre,VIII,304,Dichato,110,Cochayuyo,"200,000",,0.150,,,PP
2007,Noviembre,VIII,304,Dichato,145,Huiro,"100,000",,0.120,,,PP
2007,Noviembre,VIII,304,Dichato,130,Pelillo,"400,000",,0.110,,,PP
2007,Noviembre,X,412,Niebla,227,Congrio colorado,"1,700,000",,0.080,B,,CHD
2007,Noviembre,X,412,Niebla,258,Pejegallo,"700,000",,0.600,B,,CHD
2007,Noviembre,X,412,Niebla,406,Almeja,"400,000",,0.420,B,BN,CHD
2007,Noviembre,X,412,Niebla,425,Cholga,"300,000",,0.060,B,BN,CHD
2007,Noviembre,X,412,Niebla,430,Chorito,"350,000",,0.060,B,BN,CHD
2007,Noviembre,X,412,Niebla,435,Choro,"350,000",,0.380,B,BN,CHD
2007,Noviembre,X,412,Niebla,465,Navajuela,"300,000",,0.030,B,BN,CHD
2007,Noviembre,X,412,Niebla,652,Jaiba mora,"400,000",,0.090,B,,CHD
2007,Noviembre,X,412,Niebla,658,Jaiba reina,"480,000",,0.950,B,,CHD
2007,Noviembre,X,412,Niebla,820,Piure,"200,000",,0.300,B,,CHD
2007,Noviembre,X,412,Niebla,227,Congrio colorado,"1,700,000",,0.250,B,,PP
2007,Noviembre,X,412,Niebla,258,Pejegallo,"700,000",,0.060,B,,PP
2007,Noviembre,X,412,Niebla,406,Almeja,"400,000",,0.330,B,BN,PP
2007,Noviembre,X,412,Niebla,425,Cholga,"300,000",,0.050,B,BN,PP
2007,Noviembre,X,412,Niebla,430,Chorito,"400,000",,0.400,B,BN,PP
2007,Noviembre,X,412,Niebla,435,Choro,"250,000",,0.350,B,BN,PP
2007,Noviembre,X,412,Niebla,465,Navajuela,"300,000",,0.060,B,BN,PP
2007,Noviembre,X,412,Niebla,652,Jaiba mora,"400,000",,0.050,B,,PP
2007,Noviembre,X,412,Niebla,658,Jaiba reina,"480,000",,0.300,B,,PP
2007,Noviembre,X,412,Niebla,820,Piure,"100,000",,0.400,B,BN,PP
2007,Noviembre,X,404,Valdivia,227,Congrio colorado,"2,500,000",,0.300,O,,CHD
2007,Noviembre,X,404,Valdivia,242,Merluza común,"1,500,000",,0.180,O,,CHD
2007,Noviembre,X,404,Valdivia,274,Reineta,"1,000,000",,0.075,O,,CHD
2007,Noviembre,X,404,Valdivia,270,Robalo,"1,500,000",,0.200,O,,CHD
2007,Noviembre,X,404,Valdivia,406,Almeja,"700,000",,0.060,O,BN,CHD
2007,Noviembre,X,404,Valdivia,425,Cholga,"350,000",,0.120,O,BN,CHD
2007,Noviembre,X,404,Valdivia,430,Chorito,"250,000",,0.300,O,BN,CHD
2007,Noviembre,X,404,Valdivia,435,Choro,"350,000",,0.240,O,BN,CHD
2007,Noviembre,X,404,Valdivia,460,Macha,"2,000,000",,0.030,O,BN,CHD
2007,Noviembre,X,404,Valdivia,465,Navajuela,"700,000",,0.180,O,BN,CHD
2007,Noviembre,X,404,Valdivia,652,Jaiba mora,"400,000",,0.001,O,BN,CHD
2007,Noviembre,X,404,Valdivia,227,Congrio colorado,"2,500,000",,0.350,O,,CHD
2007,Noviembre,X,404,Valdivia,238,Lisa,"1,500,000",,0.060,O,,CHD
2007,Noviembre,X,404,Valdivia,244,Merluza del sur,"1,500,000",,0.250,O,,CHD
2007,Noviembre,X,404,Valdivia,274,Reineta,"1,500,000",,0.150,O,,CHD
2007,Noviembre,X,404,Valdivia,270,Robalo,"1,000,000",,0.125,O,,CHD
2007,Noviembre,X,404,Valdivia,406,Almeja,"700,000",,0.300,O,BN,CHD
2007,Noviembre,X,404,Valdivia,430,Chorito,"250,000",,0.330,O,BN,CHD
2007,Noviembre,X,404,Valdivia,435,Choro,"700,000",,0.360,O,BN,CHD
2007,Noviembre,X,404,Valdivia,444,Huepo o navaja de mar,"1,500,000",,0.060,O,BN,CHD
2007,Noviembre,X,404,Valdivia,465,Navajuela,"700,000",,0.120,O,BN,CHD
2007,Noviembre,X,418,Bahia Mansa,136,Luga roja,"150,000",82,0.065,,,PP
2007,Noviembre,X,418,Bahia Mansa,136,Luga roja,"150,000",82,0.292,,,PP
2007,Noviembre,X,418,Bahia Mansa,136,Luga roja,"150,000",82,0.997,,,PP
2007,Noviembre,X,418,Bahia Mansa,820,Piure,"333,000",,0.040,O,BN,CHD
2007,Noviembre,XI,514,Pto. Aysén,244,Merluza del sur,"1,400,000",,2.600,B,,PP
2007,Noviembre,XI,514,Pto. Aysén,228,Congrio dorado,"800,000",,0.600,B,,PP
2007,Noviembre,XI,514,Pto. Aysén,228,Congrio dorado,"700,000",,0.045,B,,PP
2007,Noviembre,XI,514,Pto. Aysén,244,Merluza del sur,"1,400,000",,0.265,B,,PP
2007,Noviembre,XI,514,Pto. Aysén,228,Congrio dorado,"700,000",,0.002,B,,PP
2007,Noviembre,XI,514,Pto. Aysén,244,Merluza del sur,"1,400,000",,2.600,B,,PP
2007,Noviembre,XII,534,Pta. Arenas,244,Merluza del sur,"1,300,000",,13.500,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,228,Congrio dorado,"1,350,000",,2.340,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,268,Raya,"1,100,000",,2.920,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"3,060,000",,4.280,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"2,950,000",,5.370,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"2,700,000",,2.120,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"2,860,000",,3.550,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,620,Centollón,"570,000",,5.320,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,620,Centollón,"750,000",,1.650,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,228,Congrio dorado,"900,000",,0.170,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,228,Congrio dorado,"1,350,000",,2.450,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,228,Congrio dorado,"1,400,000",,0.700,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,268,Raya,"1,100,000",,4.580,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"3,000,000",,6.440,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"3,360,000",,4.810,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,616,Centolla,"2,800,000",,1.300,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,620,Centollón,"570,000",,3.590,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,620,Centollón,"700,000",,0.880,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,810,Erizo,"278,000",,12.940,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,810,Erizo,"283,000",,11.400,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,810,Erizo,"306,000",,8.340,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,810,Erizo,"333,000",,8.610,O,BN,PP
2007,Noviembre,XII,534,Pta. Arenas,810,Erizo,"175,000",,6.948,O,BN,PP
2007,Noviembre,XII,536,Pto. Natales,244,Merluza del sur,"1,000,000",,30.000,L,BN,PP
2007,Noviembre,XII,536,Pto. Natales,228,Congrio dorado,"1,200,000",,1.600,L,BN,PP
2007,Noviembre,XII,536,Pto. Natales,616,Centolla,"2,700,000",,18.000,L,BN,PP
2007,Noviembre,XII,536,Pto. Natales,244,Merluza del sur,"1,000,000",,27.000,L,BN,PP
2007,Noviembre,XII,536,Pto. Natales,616,Centolla,"2,700,000",,7.000,L,BN,PP
2007,Noviembre,XII,536,Pto. Natales,430,Chorito,"100,000",,20.000,L,BN,CHD
2007,Diciembre,I,2,Arica,220,Cabrilla,"1,000,000",,0.086,B,BN,CHD
2007,Diciembre,I,2,Arica,254,Palometa,"1,000,000",,0.580,B,BN,CHD
2007,Diciembre,I,2,Arica,272,Roncacho,"500,000",,0.090,B,BN,CHD
2007,Diciembre,I,2,Arica,820,Piure,"133,000",,0.360,B,BN,CHD
2007,Diciembre,I,2,Arica,450,Lapa,"600,000",,0.072,B,BN,CHD
2007,Diciembre,I,2,Arica,254,Palometa,"1,200,000",,0.850,B,BN,CHD
2007,Diciembre,I,2,Arica,272,Roncacho,"400,000",,0.060,B,BN,CHD
2007,Diciembre,I,2,Arica,284,Tiburón o marrajo,"1,500,000",,0.096,B,BN,CHD
2007,Diciembre,I,2,Arica,211,Azulejo,"800,000",,0.040,B,BN,CHD
2007,Diciembre,I,2,Arica,820,Piure,"133,000",,0.540,B,BN,CHD
2007,Diciembre,I,2,Arica,450,Lapa,"600,000",,0.107,B,BN,CHD
2007,Diciembre,I,2,Arica,653,Jaiba peluda,"750,000",,0.105,B,BN,CHD
2007,Diciembre,I,8,Riquelme,254,Palometa,"700,000",,0.830,B,BN,CHD
2007,Diciembre,I,8,Riquelme,254,Palometa,"700,000",,0.770,B,BN,CHD
2007,Diciembre,I,8,Riquelme,284,Tiburón o marrajo,"1,000,000",,0.084,B,BN,CHD
2007,Diciembre,I,10,Cavancha,291,Vilagay,"900,000",,0.100,B,BN,CHD
2007,Diciembre,I,10,Cavancha,254,Palometa,"650,000",,2.000,B,BN,CHD
2007,Diciembre,I,10,Cavancha,226,Cojinoba del norte,"1,200,000",,0.300,B,BN,CHD
2007,Diciembre,I,10,Cavancha,254,Palometa,"650,000",,3.500,B,BN,CHD
2007,Diciembre,I,10,Cavancha,291,Vilagay,"850,000",,0.060,B,BN,CHD
2007,Diciembre,I,10,Cavancha,232,Acha,"3,000,000",,0.030,B,BN,CHD
2007,Diciembre,I,10,Cavancha,226,Cojinoba del norte,"1,200,000",,0.040,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,435,Choro,"320,000",,0.700,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,226,Cojinoba del norte,"1,000,000",,0.035,L,BN,CHD
2007,Diciembre,II,50,Antofagasta,406,Almeja,"500,000",,0.150,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,450,Lapa,"1,500,000",,0.050,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,435,Choro,"320,000",,0.700,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,406,Almeja,"500,000",,0.150,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,450,Lapa,"1,500,000",,0.060,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,262,Pejeperro,"2,500,000",,0.045,B,BN,CHD
2007,Diciembre,II,50,Antofagasta,218,Caballa,"1,000,000",,0.030,B,BN,CHD
2007,Diciembre,II,60,Mejillones,406,Almeja,"500,000",,0.010,B,BN,CHD
2007,Diciembre,II,60,Mejillones,450,Lapa,"1,500,000",,0.010,B,BN,CHD
2007,Diciembre,II,60,Mejillones,425,Cholga,"500,000",,0.010,B,BN,CHD
2007,Diciembre,II,60,Mejillones,425,Cholga,"500,000",,0.010,B,BN,CHD
2007,Diciembre,II,60,Mejillones,406,Almeja,"500,000",,0.010,B,BN,CHD
2007,Diciembre,II,60,Mejillones,450,Lapa,"1,500,000",,0.010,B,BN,CHD
2007,Diciembre,II,56,Taltal,227,Congrio colorado,"1,800,000",,0.040,B,BN,CHD
2007,Diciembre,II,56,Taltal,145,Huiro,"95,000",,0.003,O,BN,PP
2007,Diciembre,II,56,Taltal,226,Cojinoba del norte,"1,400,000",,0.014,B,BN,CHD
2007,Diciembre,II,56,Taltal,231,Dorado,"1,200,000",,0.010,B,BN,CHD
2007,Diciembre,II,56,Taltal,226,Cojinoba del norte,"1,400,000",,0.006,B,BN,CHD
2007,Diciembre,II,56,Taltal,227,Congrio colorado,"1,600,000",,0.030,B,BN,CHD
2007,Diciembre,II,56,Taltal,145,Huiro,"70,000",,55.000,O,BN,PP
2007,Diciembre,II,46,Tocopilla,450,Lapa,"600,000",,0.028,B,BN,PP
2007,Diciembre,II,46,Tocopilla,141,Chascon o huiro negro,"90,000",,1.200,O,BN,PP
2007,Diciembre,II,46,Tocopilla,142,Huiro palo,"50,000",,2.500,O,BN,PP
2007,Diciembre,II,46,Tocopilla,406,Almeja,"300,000",,0.180,B,BN,CHD
2007,Diciembre,II,46,Tocopilla,226,Cojinoba del norte,"1,000,000",,0.025,L,BN,CHD
2007,Diciembre,II,46,Tocopilla,221,Cabrilla común,"1,000,000",,0.030,L,BN,CHD
2007,Diciembre,II,46,Tocopilla,406,Almeja,"300,000",,0.120,B,BN,CHD
2007,Diciembre,II,46,Tocopilla,425,Cholga,"300,000",,0.200,B,BN,CHD
2007,Diciembre,III,78,Huasco,242,Merluza común,"480,000",,0.378,L,BN,CHD
2007,Diciembre,III,78,Huasco,282,Sierra,"900,000",,41.895,L,BN,CHD
2007,Diciembre,III,78,Huasco,213,Blanquillo,"900,000",,0.050,L,BN,CHD
2007,Diciembre,III,78,Huasco,227,Congrio colorado,"1,900,000",,0.250,B,BN,CHD
2007,Diciembre,III,78,Huasco,450,Lapa,"700,000",,0.300,B,BN,CHD
2007,Diciembre,III,78,Huasco,236,Lenguado,"3,000,000",,0.050,B,BN,CHD
2007,Diciembre,III,78,Huasco,273,Rollizo,"900,000",,0.011,B,BN,CHD
2007,Diciembre,III,78,Huasco,234,Jurel,"900,000",,0.150,B,BN,CHD
2007,Diciembre,III,78,Huasco,282,Sierra,"900,000",,0.110,B,BN,CHD
2007,Diciembre,III,78,Huasco,231,Dorado,"2,500,000",,0.120,B,BN,CHD
2007,Diciembre,III,78,Huasco,218,Caballa,"120,000",,0.050,B,BN,CHD
2007,Diciembre,V,230,San Antonio,242,Merluza común,"500,000",,0.100,B,BN,CHD
2007,Diciembre,V,230,San Antonio,242,Merluza común,"600,000",,0.100,B,BN,CHD
2007,Diciembre,V,190,Horcon,242,Merluza común,"1,000,000",,0.015,B,BN,CHD
2007,Diciembre,V,190,Horcón,273,Rollizo,"1,800,000",,0.032,B,BN,CHD
2007,Diciembre,V,190,Horcon,236,Lenguado,"4,000,000",,0.005,B,BN,CHD
2007,Diciembre,V,190,Horcon,229,Congrio negro,"3,000,000",,0.005,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,653,Jaiba peluda,"700,000",,0.003,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,651,Jaiba limón,"1,500,000",,0.060,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,408,Tumbao,"1,200,000",,0.050,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,406,Almeja,"1,500,000",,0.005,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,450,Lapa,"1,000,000",,0.010,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,242,Merluza común,"1,700,000",,0.100,B,,CHD
2007,Diciembre,VIII,324,Talcahuano,227,Congrio colorado,"2,500,000",,0.025,B,,CHD
2007,Diciembre,VIII,324,Talcahuano,228,Congrio dorado,"3,000,000",,0.030,B,,CHD
2007,Diciembre,VIII,324,Talcahuano,274,Reineta,"1,500,000",,0.030,B,,CHD
2007,Diciembre,VIII,324,Talcahuano,291,Vilagay,"700,000",,0.001,B,,CHD
2007,Diciembre,VIII,324,Talcahuano,820,Piure,"200,000",,0.200,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,406,Almeja,"1,000,000",,0.030,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,465,Navajuela,"800,000",,0.050,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,227,Congrio colorado,"1,500,000",,0.020,B,BN,CHD
2007,Diciembre,VIII,324,Talcahuano,270,Robalo,"1,000,000",,0.010,B,,CHD
2007,Diciembre,VIII,324,Talcahuano,820,Piure,"500,000",,0.060,B,,CHD
2007,Diciembre,VIII,350,Lo Rojas,282,Sierra,"1,000,000",,0.180,B,,CHD
2007,Diciembre,VIII,350,Lo Rojas,234,Jurel,"450,000",,1.100,B,,CHD
2007,Diciembre,VIII,350,Lo Rojas,640,Jaiba,"800,000",,0.100,B,,CHD
2007,Diciembre,VIII,350,Lo Rojas,260,Pejerrey de mar,"1,000,000",,0.120,B,,CHD
